Date,"Aterno tre ponti - Idrometro - Val (m)","Aterno a L'Aquila - Idrometro - Val (m)","L'Aquila S. Elia - Termometro aria - Val (°C)","L'Aquila S. Elia - Pluviometro - Val (mm)","Pizzoli - Termometro aria - Val (°C)","Pizzoli - Pluviometro - Val (mm)"
"2023-06-21 00:00",0.44,0.20,17.4,,16.0,0.0
"2023-06-21 00:15",0.44,0.20,17.3,0.0,15.6,0.0
"2023-06-21 00:30",0.41,0.21,16.9,0.0,15.5,0.0
"2023-06-21 00:45",0.41,0.20,16.9,0.0,15.5,0.0
"2023-06-21 01:00",0.41,0.20,16.2,0.0,15.5,0.0
"2023-06-21 01:15",0.42,0.21,16.2,0.0,15.5,0.0
"2023-06-21 01:30",0.41,0.20,16.2,0.0,15.3,0.0
"2023-06-21 01:45",0.41,0.20,16.2,0.0,15.3,0.0
"2023-06-21 02:00",0.41,0.20,15.8,0.0,15.7,0.0
"2023-06-21 02:15",0.41,0.20,15.5,0.0,15.5,0.0
"2023-06-21 02:30",0.42,0.19,15.9,0.0,15.2,0.0
"2023-06-21 02:45",0.41,0.20,15.7,0.0,14.9,0.0
"2023-06-21 03:00",0.42,0.19,15.2,0.0,15.0,0.0
"2023-06-21 03:15",0.41,0.20,14.9,0.0,14.4,0.0
"2023-06-21 03:30",0.41,0.20,14.7,0.0,13.9,0.0
"2023-06-21 03:45",0.41,0.20,14.3,0.0,13.6,0.0
"2023-06-21 04:00",0.41,0.20,14.2,0.0,13.4,0.0
"2023-06-21 04:15",0.42,0.20,14.1,0.0,13.2,0.0
"2023-06-21 04:30",0.42,0.20,13.8,0.0,13.2,0.0
"2023-06-21 04:45",0.42,0.20,13.8,0.0,13.4,0.0
"2023-06-21 05:00",0.42,0.19,13.8,0.0,14.0,0.0
"2023-06-21 05:15",0.42,0.20,13.9,0.0,14.1,0.0
"2023-06-21 05:30",0.42,0.20,14.1,0.0,13.9,0.0
"2023-06-21 05:45",0.42,0.21,14.1,0.0,14.1,0.0
"2023-06-21 06:00",0.42,0.20,14.5,0.0,14.6,0.0
"2023-06-21 06:15",0.41,0.21,15.2,0.0,15.3,0.0
"2023-06-21 06:30",0.41,0.21,16.4,0.0,16.1,0.0
"2023-06-21 06:45",0.42,0.21,17.6,0.0,17.2,0.0
"2023-06-21 07:00",0.41,0.21,18.4,0.0,18.0,0.0
"2023-06-21 07:15",0.41,0.21,19.3,0.0,19.1,0.0
"2023-06-21 07:30",0.41,0.22,19.9,0.0,20.0,0.0
"2023-06-21 07:45",0.42,0.21,20.5,0.0,21.2,0.0
"2023-06-21 08:00",0.40,0.21,21.2,0.0,22.7,0.0
"2023-06-21 08:15",0.40,0.22,22.0,0.0,24.0,0.0
"2023-06-21 08:30",0.40,0.22,22.9,0.0,24.9,0.0
"2023-06-21 08:45",0.40,0.22,23.8,0.0,25.7,0.0
"2023-06-21 09:00",0.40,0.22,24.8,0.0,26.4,0.0
"2023-06-21 09:15",0.40,0.22,25.4,0.0,27.1,0.0
"2023-06-21 09:30",0.39,0.22,26.1,0.0,28.0,0.0
"2023-06-21 09:45",0.40,0.21,26.6,0.0,29.3,0.0
"2023-06-21 10:00",0.40,0.22,27.0,0.0,30.0,0.0
"2023-06-21 10:15",0.39,0.21,28.0,0.0,30.5,0.0
"2023-06-21 10:30",0.39,0.21,28.7,0.0,31.3,0.0
"2023-06-21 10:45",0.39,0.20,29.1,0.0,32.1,0.0
"2023-06-21 11:00",0.39,0.21,30.0,0.0,32.4,0.0
"2023-06-21 11:15",0.40,0.20,30.6,0.0,32.9,0.0
"2023-06-21 11:30",0.38,0.21,31.6,0.0,33.2,0.0
"2023-06-21 11:45",0.38,0.21,31.9,0.0,34.0,0.0
"2023-06-21 12:00",0.38,0.19,32.7,0.0,34.4,0.0
"2023-06-21 12:15",0.39,0.20,32.8,0.0,34.9,0.0
"2023-06-21 12:30",0.39,0.20,33.8,0.0,34.3,0.0
"2023-06-21 12:45",0.39,0.19,34.9,0.0,34.1,0.0
"2023-06-21 13:00",0.39,0.19,35.2,0.0,34.6,0.0
"2023-06-21 13:15",0.40,0.20,35.2,0.0,34.6,0.0
"2023-06-21 13:30",0.39,0.18,35.8,0.0,34.3,0.0
"2023-06-21 13:45",0.39,0.21,36.0,0.0,34.2,0.0
"2023-06-21 14:00",0.38,0.21,35.8,0.0,34.9,0.0
"2023-06-21 14:15",0.39,0.21,35.9,0.0,34.7,0.0
"2023-06-21 14:30",0.39,0.20,35.8,0.0,34.6,0.0
"2023-06-21 14:45",0.39,0.20,36.0,0.0,34.2,0.0
"2023-06-21 15:00",0.39,0.19,35.6,0.0,34.4,0.0
"2023-06-21 15:15",0.38,0.22,35.3,0.0,34.1,0.0
"2023-06-21 15:30",0.39,0.21,35.6,0.0,33.9,0.0
"2023-06-21 15:45",0.39,0.20,35.2,0.0,33.8,0.0
"2023-06-21 16:00",0.38,0.21,34.9,0.0,33.9,0.0
"2023-06-21 16:15",0.38,0.20,35.0,0.0,34.0,0.0
"2023-06-21 16:30",0.38,0.21,35.2,0.0,33.8,0.0
"2023-06-21 16:45",0.38,0.20,34.8,0.0,33.6,0.0
"2023-06-21 17:00",0.38,0.20,34.5,0.0,33.7,0.0
"2023-06-21 17:15",0.39,0.20,33.5,0.0,31.9,0.0
"2023-06-21 17:30",0.39,0.21,33.1,0.0,32.0,0.0
"2023-06-21 17:45",0.39,0.20,33.4,0.0,32.5,0.0
"2023-06-21 18:00",0.39,0.20,33.5,0.0,31.9,0.0
"2023-06-21 18:15",0.40,0.20,33.1,0.0,31.1,0.0
"2023-06-21 18:30",0.40,0.21,32.3,0.0,30.2,0.0
"2023-06-21 18:45",0.40,0.20,31.6,0.0,29.5,0.0
"2023-06-21 19:00",0.40,0.20,31.3,0.0,28.3,0.0
"2023-06-21 19:15",0.39,0.21,30.5,0.0,27.2,0.0
"2023-06-21 19:30",0.40,0.21,28.8,0.0,26.0,0.0
"2023-06-21 19:45",0.40,0.20,27.2,0.0,24.9,0.0
"2023-06-21 20:00",0.40,0.20,25.9,0.0,24.8,0.0
"2023-06-21 20:15",0.40,0.20,25.3,0.0,23.8,0.0
"2023-06-21 20:30",0.40,0.20,24.5,0.0,23.5,0.0
"2023-06-21 20:45",0.41,0.20,23.8,0.0,22.5,0.0
"2023-06-21 21:00",0.41,0.20,23.1,0.0,21.4,0.0
"2023-06-21 21:15",0.41,0.20,22.6,0.0,20.7,0.0
"2023-06-21 21:30",0.42,0.20,21.9,0.0,20.4,0.0
"2023-06-21 21:45",0.41,0.19,21.3,0.0,19.7,0.0
"2023-06-21 22:00",0.41,0.20,20.9,0.0,19.3,0.0
"2023-06-21 22:15",0.41,0.20,20.7,0.0,18.8,0.0
"2023-06-21 22:30",0.41,0.20,20.5,0.0,18.7,0.0
"2023-06-21 22:45",0.41,0.20,20.5,0.0,18.9,0.0
"2023-06-21 23:00",0.42,0.20,21.1,0.0,18.9,0.0
"2023-06-21 23:15",0.41,0.20,20.8,0.0,18.8,0.0
"2023-06-21 23:30",0.41,0.20,20.3,0.0,18.6,0.0
"2023-06-21 23:45",0.41,0.20,19.8,0.0,18.4,0.0
"2023-06-22 00:00",0.41,0.20,19.6,0.0,18.3,0.0
"2023-06-22 00:15",0.42,0.20,19.3,0.0,18.1,0.0
"2023-06-22 00:30",0.42,0.20,18.8,0.0,17.9,0.0
"2023-06-22 00:45",0.41,0.20,18.7,0.0,17.8,0.0
"2023-06-22 01:00",0.41,0.20,18.4,0.0,17.6,0.0
"2023-06-22 01:15",0.42,0.20,18.0,0.0,17.3,0.0
"2023-06-22 01:30",0.42,0.20,17.7,0.0,16.9,0.0
"2023-06-22 01:45",0.41,0.19,17.7,0.0,16.7,0.0
"2023-06-22 02:00",0.41,0.19,17.5,0.0,16.7,0.0
"2023-06-22 02:15",0.41,0.20,17.2,0.0,16.9,0.0
"2023-06-22 02:30",0.42,0.19,16.9,0.0,16.8,0.0
"2023-06-22 02:45",0.42,0.19,16.9,0.0,16.6,0.0
"2023-06-22 03:00",0.41,0.19,16.9,0.0,16.7,0.0
"2023-06-22 03:15",0.41,0.19,16.6,0.0,16.6,0.0
"2023-06-22 03:30",0.41,0.19,16.3,0.0,16.2,0.0
"2023-06-22 03:45",0.41,0.19,16.2,0.0,15.8,0.0
"2023-06-22 04:00",0.41,0.19,16.0,0.0,15.4,0.0
"2023-06-22 04:15",0.41,0.19,15.7,0.0,15.2,0.0
"2023-06-22 04:30",0.42,0.19,15.6,0.0,14.9,0.0
"2023-06-22 04:45",0.42,0.19,15.4,0.0,14.8,0.0
"2023-06-22 05:00",0.42,0.19,15.3,0.0,14.6,0.0
"2023-06-22 05:15",0.42,0.20,15.5,0.0,14.7,0.0
"2023-06-22 05:30",0.42,0.20,15.3,0.0,15.0,0.0
"2023-06-22 05:45",0.42,0.20,15.8,0.0,15.4,0.0
"2023-06-22 06:00",0.42,0.20,16.8,0.0,16.1,0.0
"2023-06-22 06:15",0.42,0.20,17.8,0.0,17.0,0.0
"2023-06-22 06:30",0.43,0.20,18.7,0.0,17.8,0.0
"2023-06-22 06:45",0.42,0.20,19.6,0.0,18.6,0.0
"2023-06-22 07:00",0.43,0.20,20.4,0.0,19.3,0.0
"2023-06-22 07:15",0.42,0.21,21.2,0.0,20.1,0.0
"2023-06-22 07:30",0.42,0.21,21.9,0.0,21.1,0.0
"2023-06-22 07:45",0.42,0.20,22.7,0.0,22.1,0.0
"2023-06-22 08:00",0.43,0.21,23.7,0.0,23.6,0.0
"2023-06-22 08:15",0.41,0.21,24.1,0.0,24.8,0.0
"2023-06-22 08:30",0.42,0.21,25.1,0.0,25.9,0.0
"2023-06-22 08:45",0.42,0.21,25.8,0.0,26.9,0.0
"2023-06-22 09:00",0.43,0.21,26.5,0.0,27.1,0.0
"2023-06-22 09:15",0.42,0.21,27.1,0.0,28.0,0.0
"2023-06-22 09:30",0.41,0.21,27.7,0.0,29.0,0.0
"2023-06-22 09:45",0.42,0.21,28.1,0.0,29.6,0.0
"2023-06-22 10:00",0.42,0.18,29.1,0.0,30.5,0.0
"2023-06-22 10:15",0.42,0.21,29.8,0.0,31.4,0.0
"2023-06-22 10:30",0.41,0.20,30.4,0.0,31.1,0.0
"2023-06-22 10:45",0.41,0.20,30.9,0.0,32.6,0.0
"2023-06-22 11:00",0.41,0.19,31.0,0.0,33.7,0.0
"2023-06-22 11:15",0.41,0.19,31.4,0.0,33.8,0.0
"2023-06-22 11:30",0.39,0.20,31.7,0.0,35.3,0.0
"2023-06-22 11:45",0.39,0.19,32.4,0.0,35.9,0.0
"2023-06-22 12:00",0.39,0.19,33.2,0.0,36.4,0.0
"2023-06-22 12:15",0.39,0.19,34.2,0.0,35.9,0.0
"2023-06-22 12:30",0.40,0.19,35.2,0.0,35.4,0.0
"2023-06-22 12:45",0.39,0.19,35.8,0.0,34.9,0.0
"2023-06-22 13:00",0.39,0.19,35.8,0.0,34.7,0.0
"2023-06-22 13:15",0.39,0.20,35.7,0.0,34.3,0.0
"2023-06-22 13:30",0.39,0.19,35.8,0.0,35.5,0.0
"2023-06-22 13:45",0.39,0.19,36.0,0.0,35.9,0.0
"2023-06-22 14:00",0.39,0.20,36.5,0.0,35.5,0.0
"2023-06-22 14:15",0.39,0.19,36.4,0.0,35.4,0.0
"2023-06-22 14:30",0.39,0.21,36.3,0.0,35.0,0.0
"2023-06-22 14:45",0.39,0.21,36.0,0.0,34.7,0.0
"2023-06-22 15:00",0.39,0.19,35.8,0.0,34.6,0.0
"2023-06-22 15:15",0.38,0.20,35.3,0.0,34.4,0.0
"2023-06-22 15:30",0.38,0.19,34.9,0.0,34.2,0.0
"2023-06-22 15:45",0.39,0.19,34.6,0.0,34.1,0.0
"2023-06-22 16:00",0.39,0.20,34.5,0.0,34.2,0.0
"2023-06-22 16:15",0.38,0.20,34.4,0.0,34.0,0.0
"2023-06-22 16:30",0.38,0.20,34.5,0.0,33.8,0.0
"2023-06-22 16:45",0.39,0.20,34.2,0.0,33.4,0.0
"2023-06-22 17:00",0.38,0.20,34.0,0.0,33.0,0.0
"2023-06-22 17:15",0.39,0.20,34.0,0.0,32.8,0.0
"2023-06-22 17:30",0.37,0.20,33.6,0.0,32.7,0.0
"2023-06-22 17:45",0.38,0.20,33.3,0.0,32.0,0.0
"2023-06-22 18:00",0.38,0.20,33.0,0.0,32.0,0.0
"2023-06-22 18:15",0.38,0.20,32.7,0.0,31.0,0.0
"2023-06-22 18:30",0.39,0.20,32.4,0.0,29.7,0.0
"2023-06-22 18:45",0.39,0.20,31.3,0.0,28.3,0.0
"2023-06-22 19:00",0.39,0.19,30.2,0.0,27.2,0.0
"2023-06-22 19:15",0.39,0.19,28.9,0.0,26.6,0.0
"2023-06-22 19:30",0.39,0.20,27.8,0.0,25.5,0.0
"2023-06-22 19:45",0.40,0.19,26.9,0.0,25.2,0.0
"2023-06-22 20:00",0.40,0.19,25.6,0.0,25.4,0.0
"2023-06-22 20:15",0.40,0.20,24.6,0.0,25.2,0.0
"2023-06-22 20:30",0.40,0.20,23.8,0.0,24.3,0.0
"2023-06-22 20:45",0.40,0.19,23.0,0.0,22.9,0.0
"2023-06-22 21:00",0.40,0.19,22.7,0.0,21.6,0.0
"2023-06-22 21:15",0.40,0.20,22.1,0.0,20.7,0.0
"2023-06-22 21:30",0.40,0.19,21.5,0.0,20.3,0.0
"2023-06-22 21:45",0.40,0.19,21.1,0.0,20.6,0.0
"2023-06-22 22:00",0.40,0.19,20.9,0.0,19.9,0.0
"2023-06-22 22:15",0.40,0.19,20.5,0.0,19.2,0.0
"2023-06-22 22:30",0.40,0.20,20.1,0.0,18.5,0.0
"2023-06-22 22:45",0.40,0.19,20.3,0.0,18.3,0.0
"2023-06-22 23:00",0.40,0.19,20.0,0.0,18.4,0.0
"2023-06-22 23:15",0.40,0.20,19.4,0.0,18.2,0.0
"2023-06-22 23:30",0.40,0.20,19.3,0.0,18.0,0.0
"2023-06-22 23:45",0.40,0.19,19.3,0.0,17.7,0.0
"2023-06-23 00:00",0.40,0.19,19.1,0.0,17.8,0.0
"2023-06-23 00:15",0.41,0.19,19.1,0.0,18.3,0.0
"2023-06-23 00:30",0.40,0.19,19.5,0.0,18.3,0.0
"2023-06-23 00:45",0.41,0.20,19.5,0.0,18.4,0.0
"2023-06-23 01:00",0.40,0.19,19.1,0.0,18.4,0.0
"2023-06-23 01:15",0.40,0.19,19.1,0.0,18.1,0.0
"2023-06-23 01:30",0.40,0.19,19.0,0.0,18.0,0.0
"2023-06-23 01:45",0.40,0.19,18.7,0.0,18.5,0.0
"2023-06-23 02:00",0.41,0.19,18.5,0.0,19.0,0.0
"2023-06-23 02:15",0.41,0.19,18.7,0.0,20.3,0.0
"2023-06-23 02:30",0.40,0.19,18.4,0.0,20.7,0.0
"2023-06-23 02:45",0.41,0.19,18.0,0.0,21.7,0.0
"2023-06-23 03:00",0.40,0.19,17.7,0.0,20.4,0.0
"2023-06-23 03:15",0.41,0.19,17.3,0.0,21.0,0.0
"2023-06-23 03:30",0.40,0.19,17.5,0.0,19.9,0.0
"2023-06-23 03:45",0.40,0.19,17.3,0.0,19.5,0.0
"2023-06-23 04:00",0.41,0.18,17.2,0.0,20.0,0.0
"2023-06-23 04:15",0.41,0.19,16.9,0.0,19.7,0.0
"2023-06-23 04:30",0.41,0.19,16.8,0.0,18.9,0.0
"2023-06-23 04:45",0.41,0.19,16.4,0.0,19.0,0.0
"2023-06-23 05:00",0.41,0.19,16.2,0.0,18.7,0.0
"2023-06-23 05:15",0.41,0.19,16.1,0.0,18.5,0.0
"2023-06-23 05:30",0.41,0.19,16.2,0.0,19.0,0.0
"2023-06-23 05:45",0.41,0.19,16.4,0.0,19.3,0.0
"2023-06-23 06:00",0.41,0.19,16.6,0.0,19.2,0.0
"2023-06-23 06:15",0.41,0.19,16.6,0.0,18.9,0.0
"2023-06-23 06:30",0.41,0.20,16.9,0.0,20.7,0.0
"2023-06-23 06:45",0.41,0.20,17.8,0.0,21.0,0.0
"2023-06-23 07:00",0.41,0.20,19.7,0.0,22.3,0.0
"2023-06-23 07:15",0.41,0.21,20.9,0.0,24.1,0.0
"2023-06-23 07:30",0.41,0.21,22.1,0.0,25.9,0.0
"2023-06-23 07:45",0.41,0.20,23.0,0.0,27.1,0.0
"2023-06-23 08:00",0.42,0.21,23.9,0.0,28.1,0.0
"2023-06-23 08:15",0.39,0.21,24.6,0.0,28.8,0.0
"2023-06-23 08:30",0.40,0.20,24.9,0.0,29.2,0.0
"2023-06-23 08:45",0.40,0.21,26.3,0.0,29.7,0.0
"2023-06-23 09:00",0.39,0.20,27.0,0.0,30.2,0.0
"2023-06-23 09:15",0.39,0.20,27.1,0.0,29.7,0.0
"2023-06-23 09:30",0.40,0.21,27.0,0.0,29.7,0.0
"2023-06-23 09:45",0.39,0.21,27.8,0.0,31.0,0.0
"2023-06-23 10:00",0.40,0.21,29.9,0.0,31.7,0.0
"2023-06-23 10:15",0.38,0.20,30.6,0.0,30.4,0.0
"2023-06-23 10:30",0.38,0.19,30.4,0.0,31.1,0.0
"2023-06-23 10:45",0.39,0.18,30.9,0.0,32.4,0.0
"2023-06-23 11:00",0.39,0.19,31.1,0.0,32.3,0.0
"2023-06-23 11:15",0.39,0.19,31.4,0.0,32.6,0.0
"2023-06-23 11:30",0.39,0.21,31.6,0.0,32.5,0.0
"2023-06-23 11:45",0.39,0.20,31.6,0.0,33.0,0.0
"2023-06-23 12:00",0.39,0.20,31.4,0.0,33.0,0.0
"2023-06-23 12:15",0.39,0.20,31.6,0.0,32.8,0.0
"2023-06-23 12:30",0.40,0.20,31.7,0.0,33.0,0.0
"2023-06-23 12:45",0.38,0.20,31.7,0.0,33.1,0.0
"2023-06-23 13:00",0.39,0.19,31.8,0.0,32.8,0.0
"2023-06-23 13:15",0.39,0.19,31.6,0.0,33.2,0.0
"2023-06-23 13:30",0.38,0.20,31.0,0.0,32.1,0.0
"2023-06-23 13:45",0.40,0.19,31.3,0.0,31.8,0.0
"2023-06-23 14:00",0.39,0.18,31.1,0.0,31.7,0.0
"2023-06-23 14:15",0.39,0.19,31.1,0.0,31.8,0.0
"2023-06-23 14:30",0.38,0.20,31.4,0.0,32.3,0.0
"2023-06-23 14:45",0.39,0.20,31.4,0.0,32.2,0.0
"2023-06-23 15:00",0.38,0.20,31.5,0.0,31.8,0.0
"2023-06-23 15:15",0.39,0.20,31.4,0.0,31.0,0.0
"2023-06-23 15:30",0.39,0.20,31.2,0.0,29.6,0.0
"2023-06-23 15:45",0.39,0.18,31.3,0.0,29.7,0.0
"2023-06-23 16:00",0.38,0.21,30.9,0.0,30.6,0.0
"2023-06-23 16:15",0.38,0.21,30.6,0.0,30.0,0.0
"2023-06-23 16:30",0.40,0.20,29.8,0.0,28.7,0.0
"2023-06-23 16:45",0.40,0.19,29.0,0.0,27.9,0.0
"2023-06-23 17:00",0.39,0.19,28.5,0.0,27.3,0.0
"2023-06-23 17:15",0.39,0.20,28.1,0.0,26.8,0.0
"2023-06-23 17:30",0.39,0.19,27.9,0.0,26.3,0.0
"2023-06-23 17:45",0.38,0.19,27.5,0.0,25.4,0.0
"2023-06-23 18:00",0.40,0.19,27.2,0.0,24.8,0.0
"2023-06-23 18:15",0.41,0.19,27.0,0.0,24.6,0.0
"2023-06-23 18:30",0.39,0.19,26.6,0.0,24.0,0.0
"2023-06-23 18:45",0.39,0.19,26.3,0.0,23.5,0.0
"2023-06-23 19:00",0.41,0.19,26.0,0.0,23.2,0.0
"2023-06-23 19:15",0.39,0.20,25.9,0.0,22.5,0.0
"2023-06-23 19:30",0.40,0.20,25.5,0.0,22.0,0.0
"2023-06-23 19:45",0.41,0.18,25.5,0.0,21.8,0.0
"2023-06-23 20:00",0.41,0.19,25.1,0.0,21.2,0.0
"2023-06-23 20:15",0.41,0.19,24.6,0.0,20.9,0.0
"2023-06-23 20:30",0.41,0.19,24.2,0.0,20.8,0.0
"2023-06-23 20:45",0.41,0.19,24.2,0.0,20.5,0.0
"2023-06-23 21:00",0.42,0.20,24.0,0.0,20.2,0.0
"2023-06-23 21:15",0.42,0.20,23.8,0.0,20.1,0.0
"2023-06-23 21:30",0.42,0.20,23.4,0.0,21.4,0.0
"2023-06-23 21:45",0.42,0.19,23.1,0.0,21.3,0.0
"2023-06-23 22:00",0.42,0.19,22.9,0.0,21.3,0.0
"2023-06-23 22:15",0.42,0.19,22.8,0.0,21.0,0.0
"2023-06-23 22:30",0.42,0.19,22.7,0.0,20.3,0.0
"2023-06-23 22:45",0.41,0.20,22.5,0.0,19.3,0.0
"2023-06-23 23:00",0.40,0.19,21.9,0.0,18.6,0.0
"2023-06-23 23:15",0.40,0.19,21.6,0.0,17.7,0.0
"2023-06-23 23:30",0.40,0.19,21.3,0.0,17.1,0.0
"2023-06-23 23:45",0.40,0.19,21.1,0.0,16.9,0.0
"2023-06-24 00:00",0.40,0.19,21.2,0.0,17.0,0.0
"2023-06-24 00:15",0.40,0.20,21.3,0.0,16.5,0.0
"2023-06-24 00:30",0.40,0.19,20.9,0.0,16.1,0.0
"2023-06-24 00:45",0.40,0.20,20.2,0.0,15.8,0.0
"2023-06-24 01:00",0.40,0.19,20.2,0.0,15.6,0.0
"2023-06-24 01:15",0.40,0.19,19.7,0.0,15.6,0.0
"2023-06-24 01:30",0.40,0.19,19.1,0.0,15.5,0.0
"2023-06-24 01:45",0.40,0.19,18.6,0.0,15.6,0.0
"2023-06-24 02:00",0.40,0.19,18.7,0.0,15.7,0.0
"2023-06-24 02:15",0.40,0.19,18.0,0.0,15.6,0.0
"2023-06-24 02:30",0.40,0.19,17.4,0.0,15.4,0.0
"2023-06-24 02:45",0.40,0.18,16.9,0.0,15.3,0.0
"2023-06-24 03:00",0.40,0.18,16.8,0.0,15.3,0.0
"2023-06-24 03:15",0.40,0.18,16.6,0.0,15.1,0.0
"2023-06-24 03:30",0.40,0.18,16.5,0.0,15.3,0.0
"2023-06-24 03:45",0.40,0.18,16.2,0.0,15.2,0.0
"2023-06-24 04:00",0.40,0.18,16.3,0.0,15.6,0.0
"2023-06-24 04:15",0.40,0.19,16.0,0.0,15.1,0.0
"2023-06-24 04:30",0.40,0.18,15.8,0.0,14.7,0.0
"2023-06-24 04:45",0.41,0.18,15.8,0.0,14.6,0.0
"2023-06-24 05:00",0.41,0.18,15.5,0.0,14.5,0.0
"2023-06-24 05:15",0.41,0.19,15.6,0.0,14.6,0.0
"2023-06-24 05:30",0.41,0.19,16.3,0.0,14.9,0.0
"2023-06-24 05:45",0.41,0.19,16.6,0.0,15.3,0.0
"2023-06-24 06:00",0.41,0.19,16.9,0.0,16.1,0.0
"2023-06-24 06:15",0.41,0.20,17.3,0.0,16.8,0.0
"2023-06-24 06:30",0.41,0.19,18.5,0.0,17.2,0.0
"2023-06-24 06:45",0.41,0.19,19.2,0.0,17.5,0.0
"2023-06-24 07:00",0.41,0.19,19.6,0.0,17.6,0.0
"2023-06-24 07:15",0.41,0.20,19.8,0.0,17.9,0.0
"2023-06-24 07:30",0.41,0.19,19.8,0.0,18.9,0.0
"2023-06-24 07:45",0.40,0.20,20.4,0.0,20.8,0.0
"2023-06-24 08:00",0.40,0.20,21.6,0.0,22.0,0.0
"2023-06-24 08:15",0.40,0.20,22.6,0.0,23.3,0.0
"2023-06-24 08:30",0.39,0.22,22.5,0.0,24.0,0.0
"2023-06-24 08:45",0.39,0.21,23.7,0.0,24.7,0.0
"2023-06-24 09:00",0.39,0.20,24.1,0.0,25.5,0.0
"2023-06-24 09:15",0.40,0.21,24.5,0.0,25.6,0.0
"2023-06-24 09:30",0.40,0.21,24.5,0.0,26.4,0.0
"2023-06-24 09:45",0.39,0.20,24.8,0.0,26.0,0.0
"2023-06-24 10:00",0.39,0.21,25.2,0.0,27.0,0.0
"2023-06-24 10:15",0.40,0.20,25.8,0.0,25.5,0.0
"2023-06-24 10:30",0.40,0.20,26.0,0.0,23.2,0.0
"2023-06-24 10:45",0.40,0.20,26.7,0.0,21.2,0.4
"2023-06-24 11:00",0.40,0.20,26.3,0.0,21.7,0.2
"2023-06-24 11:15",0.39,0.20,26.1,0.0,25.3,0.0
"2023-06-24 11:30",0.40,0.20,25.6,0.0,25.3,0.0
"2023-06-24 11:45",0.40,0.19,24.8,0.0,24.2,0.0
"2023-06-24 12:00",0.39,0.17,20.6,2.2,23.7,0.0
"2023-06-24 12:15",0.39,0.19,20.0,1.4,24.3,0.0
"2023-06-24 12:30",0.40,0.20,20.5,0.4,24.0,0.0
"2023-06-24 12:45",0.39,0.19,21.6,0.0,23.3,0.0
"2023-06-24 13:00",0.40,0.20,22.3,0.0,22.9,0.0
"2023-06-24 13:15",0.39,0.21,22.9,0.0,25.0,0.0
"2023-06-24 13:30",0.40,0.22,23.5,0.0,25.4,0.0
"2023-06-24 13:45",0.40,0.23,23.0,0.0,25.8,0.0
"2023-06-24 14:00",0.39,0.23,24.3,0.0,23.6,0.0
"2023-06-24 14:15",0.40,0.22,24.5,0.0,22.3,0.0
"2023-06-24 14:30",0.40,0.21,24.1,0.0,21.5,0.6
"2023-06-24 14:45",0.40,0.20,24.3,0.0,22.4,0.0
"2023-06-24 15:00",0.41,0.21,23.7,0.2,23.1,0.0
"2023-06-24 15:15",0.39,0.21,22.8,0.0,24.6,0.0
"2023-06-24 15:30",0.40,0.21,22.8,0.0,23.6,0.0
"2023-06-24 15:45",0.39,0.20,23.0,0.0,21.9,0.0
"2023-06-24 16:00",0.40,0.22,23.3,0.0,21.8,0.2
"2023-06-24 16:15",0.40,0.23,23.2,0.0,21.8,0.0
"2023-06-24 16:30",0.40,0.23,22.5,0.0,21.6,0.0
"2023-06-24 16:45",0.39,0.24,21.8,0.0,21.1,0.0
"2023-06-24 17:00",0.40,0.23,21.5,0.0,20.8,0.0
"2023-06-24 17:15",0.40,0.22,21.1,0.0,21.0,0.0
"2023-06-24 17:30",0.40,0.21,20.0,0.2,20.5,0.0
"2023-06-24 17:45",0.40,0.21,19.5,0.2,20.2,0.0
"2023-06-24 18:00",0.40,0.21,19.0,0.4,20.0,0.0
"2023-06-24 18:15",0.40,0.21,18.7,0.0,19.6,0.0
"2023-06-24 18:30",0.40,0.20,18.6,0.0,19.6,0.0
"2023-06-24 18:45",0.40,0.20,18.4,0.0,19.3,0.0
"2023-06-24 19:00",0.40,0.21,18.4,0.0,19.2,0.0
"2023-06-24 19:15",0.40,0.21,18.6,0.0,18.8,0.0
"2023-06-24 19:30",0.39,0.21,18.5,0.0,18.3,0.0
"2023-06-24 19:45",0.39,0.21,18.3,0.0,18.0,0.0
"2023-06-24 20:00",0.41,0.21,18.1,0.0,17.5,0.0
"2023-06-24 20:15",0.40,0.21,18.0,0.0,17.2,0.0
"2023-06-24 20:30",0.40,0.20,17.7,0.0,16.4,0.0
"2023-06-24 20:45",0.40,0.20,17.4,0.0,15.7,0.0
"2023-06-24 21:00",0.40,0.20,17.1,0.0,15.1,0.0
"2023-06-24 21:15",0.40,0.20,16.7,0.0,14.9,0.0
"2023-06-24 21:30",0.40,0.20,16.5,0.0,14.5,0.0
"2023-06-24 21:45",0.40,0.19,16.2,0.0,14.1,0.0
"2023-06-24 22:00",0.40,0.19,16.1,0.0,14.1,0.0
"2023-06-24 22:15",0.40,0.20,15.8,0.0,13.9,0.0
"2023-06-24 22:30",0.41,0.19,15.8,0.0,13.6,0.0
"2023-06-24 22:45",0.41,0.19,15.5,0.0,13.3,0.0
"2023-06-24 23:00",0.41,0.19,15.1,0.0,13.3,0.0
"2023-06-24 23:15",0.41,0.19,14.9,0.0,13.2,0.0
"2023-06-24 23:30",0.40,0.19,14.7,0.0,13.1,0.0
"2023-06-24 23:45",0.41,0.19,14.6,0.0,13.1,0.0
